p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
6.41E-18,2.151772606,0.81,0.089,8,Txndc5,,,,,,,,
8.05E-19,2.129602556,0.619,0.009,8,Fkbp11,,,,,,,,
3.52E-12,2.053323009,0.667,0.061,8,Creld2,,,,,,,,
2.54E-14,2.042578151,0.762,0.107,8,Xbp1,,,,,,,,
1.15E-21,1.984202644,0.619,0.01,8,Derl3,,,,,,,,
5.16E-12,1.796883143,0.524,0.019,8,Eaf2,,,,,,,,
9.29E-15,1.757354396,0.667,0.033,8,Prdx4,,,,,,,,
4.77E-13,1.718586742,0.857,0.222,8,Sec11c,,,,,,,,
3.84E-14,1.603536478,0.667,0.058,8,Dnajc3,,,,,,,,
1.71E-11,1.592397626,0.667,0.057,8,Sdf2l1,,,,,,,,
1.67E-12,1.592167171,0.762,0.108,8,Manf,,,,,,,,
4.19E-08,1.587272462,0.667,0.133,8,Rexo2,,,,,,,,
5.32E-10,1.47849496,0.619,0.065,8,Pdia4,,,,,,,,
3.64E-09,1.474110129,0.619,0.069,8,Fkbp2,,,,,,,,
4.47E-15,1.473997764,0.476,0.006,8,Pon3,,,,,,,,
1.59E-09,1.439764595,0.714,0.117,8,H13,,,,,,,,
5.95E-11,1.399058411,0.905,0.208,8,Ssr4,,,,,,,,
3.22E-09,1.378510844,0.762,0.169,8,Spcs2,,,,,,,,
3.01E-16,1.376074324,0.381,0.003,8,Prg2,,,,,,,,
2.88E-06,1.339966837,0.619,0.171,8,Ppib,,,,,,,,
1.14E-06,1.28275193,0.667,0.138,8,Ssr2,,,,,,,,
2.91E-08,1.277140372,0.81,0.188,8,Spcs1,,,,,,,,
7.14E-09,1.276848069,0.714,0.147,8,Pdia6,,,,,,,,
3.83E-06,1.267975972,0.619,0.161,8,Pdia3,,,,,,,,
9.41E-08,1.240076542,0.857,0.282,8,Sec61b,,,,,,,,
3.72E-10,1.224935351,0.952,0.376,8,Ly6a,,,,,,,,
7.75E-07,1.154477937,0.619,0.122,8,Tmed10,,,,,,,,
6.69E-08,1.130451421,0.81,0.224,8,Sec61g,,,,,,,,
1.63E-10,1.12727614,0.286,0.003,8,Tnfrsf17,,,,,,,,
7.25E-12,1.127090144,0.381,0.006,8,Plpp5,,,,,,,,
1.55E-07,1.119894962,0.762,0.194,8,Hspa5,,,,,,,,
4.57E-07,1.084297669,0.619,0.143,8,Calr,,,,,,,,
5.39E-09,1.083869198,0.476,0.045,8,Spcs3,,,,,,,,
2.21E-08,1.07257763,0.571,0.095,8,Erp44,,,,,,,,
3.12E-05,1.041525483,0.381,0.057,8,Nucb1,,,,,,,,
0.000783442,1.02930104,0.238,0.021,8,Tbxa2r,,,,,,,,
2.52E-07,1.009189922,0.429,0.046,8,Slc35b1,,,,,,,,
2.58E-14,0.996064749,0.571,0.046,8,Isg20,,,,,,,,
3.61E-10,0.980457754,0.381,0.017,8,Dnajb9,,,,,,,,
2.17E-07,0.978477125,0.476,0.066,8,Cnpy2,,,,,,,,
4.95E-08,0.971403708,0.333,0.023,8,Fam214a,,,,,,,,
2.59E-05,0.96696467,0.571,0.132,8,Slpi,,,,,,,,
3.90E-11,0.963574844,0.571,0.08,8,Pou2af1,,,,,,,,
1.28E-07,0.952895094,0.333,0.017,8,Lman1,,,,,,,,
3.73E-12,0.935513217,0.524,0.051,8,Edem2,,,,,,,,
0.001441724,0.928652716,0.429,0.103,8,AI662270,,,,,,,,
3.27E-05,0.927691147,0.429,0.073,8,Gm10177,,,,,,,,
6.18E-05,0.925324322,0.333,0.04,8,Ppa1,,,,,,,,
0.000993539,0.917267937,0.19,0.012,8,Nat9,,,,,,,,
3.66E-07,0.884475558,0.476,0.076,8,Clptm1l,,,,,,,,
5.27E-06,0.862400751,0.381,0.049,8,Sec61a1,,,,,,,,
1.03E-05,0.861003705,0.381,0.061,8,Pafah1b3,,,,,,,,
3.32E-07,0.857454555,0.333,0.04,8,Slamf7,,,,,,,,
2.56E-06,0.856108273,0.524,0.105,8,Ddost,,,,,,,,
1.66E-06,0.845591574,0.333,0.035,8,Uba5,,,,,,,,
0.000448365,0.837492149,0.524,0.145,8,Mtdh,,,,,,,,
4.62E-09,0.834573659,0.619,0.114,8,P4hb,,,,,,,,
1.89E-05,0.82096458,0.714,0.259,8,Krtcap2,,,,,,,,
5.72E-08,0.812398598,0.333,0.018,8,Ergic1,,,,,,,,
0.000596191,0.80771156,0.429,0.1,8,Dnajb11,,,,,,,,
0.004169898,0.806907168,0.19,0.017,8,Mettl6,,,,,,,,
1.52E-06,0.794622724,0.286,0.022,8,Iglj1,,,,,,,,
0.000236505,0.787900693,0.81,0.374,8,Serp1,,,,,,,,
3.49E-08,0.787766382,0.381,0.039,8,Ube2j1,,,,,,,,
9.81E-10,0.78358861,0.524,0.08,8,Derl1,,,,,,,,
2.11E-09,0.777641922,0.333,0.022,8,Praf2,,,,,,,,
1.56E-13,0.766088843,0.619,0.092,8,Herpud1,,,,,,,,
4.91E-13,0.759983269,0.286,0.004,8,Sdc1,,,,,,,,
3.38E-06,0.753003965,0.333,0.048,8,Magt1,,,,,,,,
3.07E-05,0.752984961,0.429,0.094,8,Rpn2,,,,,,,,
3.15E-06,0.748925409,0.714,0.22,8,Rps27l,,,,,,,,
1.32E-09,0.747731583,0.571,0.097,8,Rpn1,,,,,,,,
4.28E-07,0.746945563,0.429,0.064,8,Ssr3,,,,,,,,
0.000526206,0.739410813,0.857,0.509,8,Sub1,,,,,,,,
2.52E-10,0.739217455,0.381,0.032,8,Txndc11,,,,,,,,
4.85E-09,0.735637146,0.667,0.166,8,Selenok,,,,,,,,
0.001548072,0.734002846,0.19,0.019,8,Nucb2,,,,,,,,
5.36E-09,0.719266398,0.381,0.046,8,Stt3a,,,,,,,,
0.000124326,0.701116564,0.19,0.009,8,Isoc2b,,,,,,,,
8.72E-09,0.693980617,0.476,0.113,8,Malat1,,,,,,,,
5.21E-06,0.692278844,0.286,0.03,8,Tmem248,,,,,,,,
2.12E-08,0.687514007,0.476,0.089,8,Ndufs5,,,,,,,,
0.005470862,0.683466597,0.286,0.074,8,Glipr1,,,,,,,,
4.12E-07,0.677114689,0.667,0.197,8,Ndufa1,,,,,,,,
2.02E-05,0.673609858,0.429,0.096,8,Arf4,,,,,,,,
1.30E-05,0.669061884,0.81,0.355,8,Tmem258,,,,,,,,
7.66E-09,0.666649063,0.381,0.049,8,Spint2,,,,,,,,
1.83E-12,0.648539515,0.286,0.02,8,Sel1l,,,,,,,,
9.95E-09,0.637526586,0.571,0.129,8,Vcp,,,,,,,,
0.002059232,0.636928232,0.286,0.084,8,Rab2a,,,,,,,,
0.002147971,0.63507585,0.81,0.4,8,Rpl36al,,,,,,,,
5.04E-10,0.625437726,0.476,0.077,8,Selenos,,,,,,,,
0.000430166,0.62381098,0.19,0.024,8,Yars,,,,,,,,
0.002213033,0.62267896,0.238,0.064,8,Smim7,,,,,,,,
0.000639248,0.618634422,0.381,0.134,8,Polr2l,,,,,,,,
8.27E-07,0.617338965,0.381,0.066,8,Man1a,,,,,,,,
9.24E-08,0.617163926,0.286,0.044,8,Ndfip1,,,,,,,,
0.001415287,0.614833509,0.286,0.065,8,Ctbp1,,,,,,,,
0.005142368,0.610535464,0.19,0.027,8,Cd36,,,,,,,,
1.00E-09,0.609176151,0.286,0.019,8,Trp53inp1,,,,,,,,
8.13E-05,0.60588599,0.381,0.088,8,Slc3a2,,,,,,,,
0.000985372,0.602898587,0.19,0.022,8,Zdhhc16,,,,,,,,
2.53E-07,0.588353322,0.333,0.047,8,Tceal9,,,,,,,,
1.76E-06,0.587084113,0.667,0.256,8,Ly6c2,,,,,,,,
5.43E-08,0.58676505,0.333,0.042,8,Chchd7,,,,,,,,
6.22E-08,0.584474919,0.571,0.146,8,Uqcrc1,,,,,,,,
0.001769185,0.584295534,0.238,0.039,8,Tsta3,,,,,,,,
0.00020714,0.582112034,0.381,0.179,8,Smdt1,,,,,,,,
3.52E-06,0.577180805,0.238,0.024,8,Gm5547,,,,,,,,
1.58E-07,0.568178033,0.19,0.008,8,Fam46c,,,,,,,,
4.18E-07,0.567966354,0.429,0.113,8,Ift20,,,,,,,,
8.69E-08,0.563074569,0.381,0.057,8,Srm,,,,,,,,
0.000723534,0.562276235,0.19,0.017,8,Entpd1,,,,,,,,
1.63E-08,0.562216079,0.333,0.032,8,Med29,,,,,,,,
0.000290336,0.560932126,0.19,0.032,8,Tmem50b,,,,,,,,
2.66E-06,0.556735226,0.571,0.163,8,Cope,,,,,,,,
2.75E-07,0.556222771,0.19,0.006,8,Oosp1,,,,,,,,
3.59E-08,0.554474351,0.238,0.017,8,Dusp22,,,,,,,,
0.00370253,0.554003419,0.19,0.036,8,Araf,,,,,,,,
7.80E-06,0.551240051,0.476,0.138,8,Ndufa12,,,,,,,,
0.002248662,0.542536389,0.19,0.026,8,Pkmyt1,,,,,,,,
1.25E-07,0.538539826,0.476,0.109,8,Sec13,,,,,,,,
0.003089357,0.520008712,0.19,0.025,8,Ptrh2,,,,,,,,
2.82E-10,0.519641398,0.571,0.121,8,Lman2,,,,,,,,
0.000174716,0.518998721,0.286,0.058,8,2210016F16Rik,,,,,,,,
2.13E-05,0.516280657,0.19,0.008,8,Gm28438,,,,,,,,
9.23E-05,0.510038113,0.429,0.128,8,Tmed2,,,,,,,,
0.000117619,0.504032732,0.238,0.033,8,Gm44419,,,,,,,,
2.03E-06,0.503180765,0.238,0.021,8,Ggh,,,,,,,,
8.46E-07,0.500697271,0.238,0.019,8,Tpst1,,,,,,,,
1.86E-05,0.499993117,0.19,0.013,8,Ckap4,,,,,,,,
0.000628275,0.499112515,0.19,0.02,8,Drg2,,,,,,,,
0.005382479,0.496447767,0.238,0.064,8,Snhg1,,,,,,,,
1.96E-06,0.495662439,0.238,0.028,8,Gspt1,,,,,,,,
6.64E-05,0.492571855,0.19,0.024,8,Sil1,,,,,,,,
8.59E-10,0.492082796,0.429,0.064,8,Tmco1,,,,,,,,
4.79E-13,0.491616199,0.714,0.179,8,Ost4,,,,,,,,
2.16E-07,0.487165604,0.333,0.043,8,Yipf5,,,,,,,,
9.41E-07,0.486914968,0.19,0.014,8,Insl6,,,,,,,,
0.004565623,0.485938156,0.19,0.033,8,Mfap1a,,,,,,,,
0.001585992,0.485092024,0.19,0.041,8,Gm43291,,,,,,,,
6.90E-06,0.484219605,0.524,0.162,8,Rap1a,,,,,,,,
0.003460975,0.481569421,0.238,0.062,8,Ube2k,,,,,,,,
1.37E-05,0.473383333,0.238,0.034,8,Timm21,,,,,,,,
0.006455986,0.472049412,0.19,0.03,8,Atf6b,,,,,,,,
7.57E-07,0.47193309,0.286,0.032,8,Gm10320,,,,,,,,
0.000923151,0.469061888,0.238,0.041,8,Cdpf1,,,,,,,,
0.000493793,0.4668909,0.19,0.022,8,Ccnb2,,,,,,,,
1.63E-11,0.465752942,0.381,0.043,8,Gusb,,,,,,,,
0.000277133,0.464966774,0.238,0.048,8,Dcaf12,,,,,,,,
0.003528693,0.459460831,0.286,0.087,8,Smu1,,,,,,,,
1.88E-05,0.456925548,0.238,0.031,8,Mycbp,,,,,,,,
0.000143025,0.450047103,0.19,0.022,8,Tmem214,,,,,,,,
1.24E-05,0.449008209,0.238,0.034,8,Insig2,,,,,,,,
0.00030578,0.4464534,0.19,0.015,8,Knstrn,,,,,,,,
6.10E-05,0.446318038,0.238,0.032,8,Nsmce2,,,,,,,,
0.00127045,0.444150232,0.19,0.029,8,Rpl36a-ps3,,,,,,,,
6.23E-05,0.442438779,0.381,0.099,8,Surf4,,,,,,,,
0.00916766,0.434862344,0.19,0.042,8,Nabp2,,,,,,,,
1.63E-05,0.431170896,0.238,0.033,8,Cflar,,,,,,,,
5.54E-06,0.429356585,0.238,0.031,8,Gm5914,,,,,,,,
0.003692816,0.427225782,0.19,0.036,8,Ube2c,,,,,,,,
3.62E-06,0.425390792,0.333,0.075,8,Tmed5,,,,,,,,
0.000842748,0.424792804,0.238,0.045,8,Azin1,,,,,,,,
1.53E-06,0.423719902,0.429,0.104,8,Mpc2,,,,,,,,
0.000653578,0.419888039,0.19,0.022,8,Gm6055,,,,,,,,
1.20E-06,0.414154261,0.619,0.224,8,Dynll1,,,,,,,,
1.04E-07,0.409864198,0.286,0.065,8,Tmem30a,,,,,,,,
2.42E-06,0.409002401,0.238,0.037,8,Gba,,,,,,,,
1.46E-07,0.408377881,0.381,0.07,8,Gm3699,,,,,,,,
0.001805394,0.406662765,0.19,0.037,8,Rrbp1,,,,,,,,
0.000274802,0.406386346,0.19,0.026,8,Srsf9,,,,,,,,
1.05E-07,0.403275075,0.286,0.045,8,Mrpl55,,,,,,,,
1.34E-37,3.650818841,0.944,0.008,9,Siglech,,Dendritic cell_Siglech high,,,,,,
2.65E-33,2.980059822,1,0.079,9,Bst2,,,,,,,,
4.34E-27,2.906963256,0.889,0.02,9,Ctsl,,,,,,,,
7.62E-21,2.852951327,0.722,0.011,9,Klk1,,,,,,,,
5.99E-21,2.600267364,0.667,0.006,9,Cox6a2,,,,,,,,
9.56E-16,2.245099969,0.5,0.003,9,Cd209d,,,,,,,,
6.76E-17,2.121475086,0.944,0.158,9,Irf8,,,,,,,,
4.63E-10,2.065506208,0.444,0.013,9,Cd209a,,,,,,,,
1.15E-12,2.023155215,0.722,0.046,9,Mpeg1,,,,,,,,
6.16E-15,2.019475947,0.5,0.004,9,Klra17,,,,,,,,
2.28E-12,2.006221426,0.556,0.015,9,Pltp,,,,,,,,
3.07E-06,1.992944302,0.389,0.041,9,Atp1b1,,,,,,,,
1.33E-14,1.939670382,0.444,0.003,9,Klk1b27,,,,,,,,
4.71E-09,1.938525589,0.611,0.093,9,Grn,,,,,,,,
1.97E-13,1.930989182,0.5,0.006,9,Upb1,,,,,,,,
4.34E-17,1.86245037,0.444,0,9,Gm21762,,,,,,,,
7.15E-19,1.855587874,0.944,0.404,9,Tyrobp,,,,,,,,
3.20E-10,1.837742726,0.5,0.017,9,Ccr9,,,,,,,,
1.36E-07,1.814563018,0.556,0.058,9,Mvb12a,,,,,,,,
1.27E-10,1.797345301,0.389,0.009,9,Smim5,,,,,,,,
8.30E-09,1.77888478,0.722,0.099,9,Cd7,,,,,,,,
5.20E-06,1.742224012,0.333,0.018,9,Dirc2,,,,,,,,
7.37E-11,1.74085113,0.333,0.002,9,Cd300c,,,,,,,,
9.34E-14,1.727836197,1,0.243,9,Ctsb,,,,,,,,
4.48E-09,1.724683281,0.778,0.256,9,Ly6c2,,,,,,,,
6.31E-11,1.670945652,0.889,0.336,9,Psap,,,,,,,,
1.37E-06,1.653560857,0.444,0.035,9,Kmo,,,,,,,,
3.04E-09,1.57587095,0.889,0.236,9,Lgals1,,,,,,,,
1.09E-05,1.470895271,0.333,0.017,9,Ccnd1,,,,,,,,
0.000143286,1.460242403,0.389,0.046,9,Ptms,,,,,,,,
1.53E-05,1.442954831,0.333,0.018,9,Lair1,,,,,,,,
4.52E-07,1.435356674,0.389,0.017,9,Rell1,,,,,,,,
6.11E-05,1.431239678,0.444,0.058,9,Scpep1,,,,,,,,
0.000151875,1.403058566,0.5,0.094,9,Herpud1,,,,,,,,
4.69E-10,1.392834253,0.333,0.002,9,Csf2rb2,,,,,,,,
0.000126094,1.354144166,0.556,0.179,9,Dnajc7,,,,,,,,
7.02E-06,1.349524353,0.222,0.006,9,Slc2a6,,,,,,,,
0.000313651,1.310444255,0.5,0.103,9,Cyth4,,,,,,,,
2.55E-06,1.297870342,0.222,0.002,9,Clec10a,,,,,,,,
3.93E-07,1.297790445,0.222,0.001,9,Gm14207,,,,,,,,
3.02E-05,1.29443025,0.556,0.1,9,Rnase6,,,,,,,,
3.12E-06,1.294289268,0.778,0.208,9,Ctsh,,,,,,,,
4.20E-07,1.291366064,0.889,0.355,9,Plac8,,,,,,,,
4.40E-05,1.283434657,0.333,0.03,9,Ccr2,,,,,,,,
0.00309325,1.267715704,0.333,0.053,9,Rps6ka1,,,,,,,,
1.76E-05,1.252176822,0.389,0.032,9,Tcf4,,,,,,,,
0.000751593,1.246713404,0.333,0.039,9,Mrps6,,,,,,,,
0.003075508,1.22845162,0.222,0.019,9,Gab3,,,,,,,,
0.009627752,1.206357524,0.167,0.013,9,Abhd6,,,,,,,,
4.02E-06,1.205980327,0.611,0.109,9,Xbp1,,,,,,,,
1.96E-09,1.192026324,0.222,0.001,9,Lrp8,,,,,,,,
0.000428971,1.17787214,0.556,0.132,9,Rnf187,,,,,,,,
2.64E-06,1.1710581,0.167,0,9,Atp2a1,,,,,,,,
0.004306178,1.169392296,0.222,0.018,9,Dcxr,,,,,,,,
0.002761617,1.142530354,0.167,0.006,9,Slamf9,,,,,,,,
0.001806991,1.139875207,0.222,0.017,9,Gne,,,,,,,,
0.000312025,1.136609235,0.389,0.064,9,Atp6ap2,,,,,,,,
1.42E-05,1.135342827,0.278,0.01,9,Tbc1d8,,,,,,,,
0.000483132,1.134531196,0.444,0.079,9,Alox5ap,,,,,,,,
3.80E-06,1.133126597,0.278,0.016,9,Tsc22d1,,,,,,,,
4.06E-06,1.132298632,0.889,0.329,9,Cst3,,,,,,,,
0.00164012,1.127846734,0.333,0.054,9,Edem2,,,,,,,,
7.17E-09,1.125077094,0.222,0.002,9,Pir,,,,,,,,
2.79E-05,1.120106815,0.389,0.067,9,Cnpy2,,,,,,,,
0.007116886,1.105724416,0.222,0.021,9,A530030E21Rik,,,,,,,,
0.003367409,1.105299812,0.5,0.172,9,2410015M20Rik,,,,,,,,
0.001561456,1.10320561,0.611,0.211,9,Selplg,,,,,,,,
0.000525655,1.101179059,0.389,0.057,9,H2-T23,,,,,,,,
0.007134412,1.095166877,0.333,0.06,9,Tmed3,,,,,,,,
0.000122146,1.09473807,0.556,0.118,9,Gltp,,,,,,,,
1.13E-06,1.092976355,0.5,0.072,9,Rogdi,,,,,,,,
8.32E-07,1.086889406,0.333,0.02,9,Pacsin1,,,,,,,,
0.0063432,1.085261812,0.222,0.02,9,Fes,,,,,,,,
2.24E-08,1.080475115,0.222,0,9,Paqr5,,,,,,,,
0.000605954,1.036956499,0.444,0.091,9,Dap,,,,,,,,
0.000998746,1.036748348,0.333,0.046,9,Tmem219,,,,,,,,
0.001810937,1.029625904,0.333,0.054,9,Gm6977,,,,,,,,
0.005709034,1.021112196,0.5,0.149,9,Tspan13,,,,,,,,
0.000325367,1.020271963,0.222,0.012,9,Hpse,,,,,,,,
0.001393535,1.019234784,0.667,0.243,9,Cd47,,,,,,,,
0.000259713,1.017124472,0.389,0.072,9,Fkbp2,,,,,,,,
0.002008893,1.015742492,0.278,0.031,9,Clec12a,,,,,,,,
0.006965133,1.015458827,0.278,0.05,9,Spint2,,,,,,,,
0.001154752,1.013876063,0.5,0.12,9,Syngr2,,,,,,,,
0.000497356,0.993087492,0.222,0.019,9,Aamdc,,,,,,,,
5.69E-05,0.976009885,0.944,0.566,9,Ly6d,,,,,,,,
0.007297324,0.975809743,0.222,0.022,9,Hmgn3,,,,,,,,
0.005839058,0.969706345,0.222,0.023,9,Rab33b,,,,,,,,
0.007849092,0.963824894,0.167,0.029,9,Tcirg1,,,,,,,,
0.007769399,0.957324813,0.5,0.151,9,Cib1,,,,,,,,
4.76E-10,0.946780613,1,0.849,9,Fth1,,,,,,,,
0.000220119,0.946109109,0.278,0.027,9,Eps15,,,,,,,,
5.88E-05,0.941799966,0.167,0.008,9,Gna15,,,,,,,,
1.22E-07,0.938444937,0.222,0.003,9,Tmem221,,,,,,,,
1.46E-05,0.93732229,0.889,0.461,9,Gpx1,,,,,,,,
0.000348142,0.935718249,0.611,0.197,9,S100a6,,,,,,,,
0.001071164,0.935166483,0.333,0.055,9,Nckap1l,,,,,,,,
0.007707043,0.918277451,0.444,0.124,9,Mrpl30,,,,,,,,
0.004020323,0.913132086,0.222,0.022,9,BC003331,,,,,,,,
0.006749992,0.90020055,0.167,0.017,9,Tmem19,,,,,,,,
0.000308848,0.898848785,0.167,0.015,9,Stoml1,,,,,,,,
0.007992158,0.892900429,0.333,0.084,9,Tm9sf3,,,,,,,,
0.009723549,0.892621634,0.389,0.096,9,Fyb,,,,,,,,
0.009304133,0.891624323,0.278,0.047,9,Emc7,,,,,,,,
0.007761887,0.882653111,0.5,0.161,9,Atp6v0b,,,,,,,,
0.000529358,0.881916998,0.167,0.015,9,Ceacam1,,,,,,,,
0.001283258,0.880967463,0.167,0.01,9,Zeb2os,,,,,,,,
0.003662687,0.880091973,0.222,0.033,9,Gm10320,,,,,,,,
1.34E-05,0.879790764,0.333,0.071,9,Evi2a,,,,,,,,
0.003594009,0.865011821,0.222,0.025,9,Fbxo6,,,,,,,,
9.66E-05,0.860698134,0.167,0.004,9,Eldr,,,,,,,,
0.009826501,0.86066093,0.167,0.032,9,Eci2,,,,,,,,
0.00034379,0.860552896,0.167,0.006,9,Lag3,,,,,,,,
0.000185502,0.859199255,0.167,0.005,9,Zc3h7b,,,,,,,,
0.00051673,0.857410065,0.167,0.005,9,Slc35e1,,,,,,,,
0.006423988,0.85709754,0.5,0.164,9,Cope,,,,,,,,
0.002375218,0.854959937,0.5,0.14,9,Pet100,,,,,,,,
0.002017455,0.836336529,0.167,0.008,9,Sec24d,,,,,,,,
0.000329949,0.824024699,0.833,0.387,9,H2-Q7,,,,,,,,
0.002030258,0.818801047,0.222,0.022,9,Rbmx,,,,,,,,
0.000211292,0.813479699,0.167,0.013,9,Csf2rb,,,,,,,,
0.003121015,0.812692661,0.167,0.011,9,Tmem86a,,,,,,,,
0.006769065,0.810956325,0.167,0.012,9,Naga,,,,,,,,
0.002708698,0.804118787,0.222,0.031,9,Pisd-ps1,,,,,,,,
0.00266796,0.800985475,0.167,0.008,9,Jade1,,,,,,,,
0.000351224,0.797987779,0.222,0.034,9,Fyn,,,,,,,,
0.006886191,0.796224998,0.278,0.071,9,Dctn6,,,,,,,,
1.06E-05,0.793276294,1,0.513,9,Itm2b,,,,,,,,
0.001755503,0.785745665,0.556,0.183,9,Hsp90b1,,,,,,,,
0.006994603,0.781110663,0.278,0.053,9,Gns,,,,,,,,
0.00022896,0.774808132,0.167,0.028,9,Vkorc1,,,,,,,,
0.006861034,0.772369039,0.167,0.017,9,Ankrd46,,,,,,,,
2.71E-06,0.750445973,0.167,0.002,9,Ccdc162,,,,,,,,
0.004257661,0.746509988,0.222,0.028,9,Snd1,,,,,,,,
0.002180553,0.745901691,0.167,0.031,9,Orai3,,,,,,,,
0.008404298,0.744366659,0.167,0.015,9,Plin2,,,,,,,,
0.008512693,0.742105756,0.667,0.285,9,Sec61b,,,,,,,,
0.000484026,0.734557409,0.389,0.087,9,Samm50,,,,,,,,
0.004313402,0.7285245,0.222,0.032,9,Fgr,,,,,,,,
0.000430747,0.719479338,0.167,0.009,9,Csad,,,,,,,,
0.005859884,0.716359314,0.167,0.01,9,Lrrk1,,,,,,,,
0.001729061,0.713724223,0.333,0.087,9,Hexa,,,,,,,,
0.005261368,0.70981428,0.611,0.238,9,Ywhab,,,,,,,,
0.000815346,0.702532242,0.167,0.009,9,Pik3r2,,,,,,,,
0.008857348,0.692447497,0.167,0.04,9,Sms,,,,,,,,
0.003561187,0.685717471,0.722,0.303,9,Fcer1g,,,,,,,,
0.008432987,0.682237858,0.167,0.015,9,Acox3,,,,,,,,
0.001324258,0.668954658,0.167,0.035,9,Pmpca,,,,,,,,
0.00060349,0.668795346,0.222,0.058,9,Asna1,,,,,,,,
5.82E-05,0.667717685,1,0.894,9,Ly6e,,,,,,,,
0.001578511,0.660509474,0.167,0.014,9,Dnajc17,,,,,,,,
0.008349714,0.659114899,0.722,0.337,9,Elob,,,,,,,,
0.003055403,0.649910208,0.333,0.081,9,Tmem55b,,,,,,,,
0.008515069,0.644634645,0.222,0.069,9,Luc7l2,,,,,,,,
0.001476207,0.632177693,0.389,0.111,9,Lamtor4,,,,,,,,
0.003318383,0.628922471,0.222,0.037,9,Mthfs,,,,,,,,
0.0031438,0.624867681,0.167,0.014,9,Lrpprc,,,,,,,,
0.0054678,0.605140882,0.167,0.03,9,Pdzd11,,,,,,,,
0.001424218,0.597601464,0.222,0.056,9,Ppp2ca,,,,,,,,
0.006132854,0.594717901,0.222,0.061,9,Plp2,,,,,,,,
0.006023323,0.59245374,0.778,0.374,9,Serp1,,,,,,,,
0.005319238,0.587484325,0.167,0.017,9,Itpr2,,,,,,,,
0.004491991,0.565672162,0.167,0.018,9,Birc2,,,,,,,,
0.001731463,0.56526113,0.167,0.02,9,BC147527,,,,,,,,
0.006555234,0.547543906,0.278,0.089,9,Cfp,,,,,,,,
0.001856271,0.541087867,0.389,0.116,9,Sod1,,,,,,,,
0.000392496,0.53937636,0.167,0.02,9,Ccdc28b,,,,,,,,
0.002015577,0.536853526,0.167,0.022,9,Map1lc3a,,,,,,,,
0.000629804,0.528822552,0.889,0.442,9,Ctss,,,,,,,,
0.007429404,0.521851413,0.667,0.3,9,mt-Rnr2,,,,,,,,
0.005828028,0.514730917,0.944,0.816,9,Ppia,,,,,,,,
0.008545732,0.502438039,0.889,0.511,9,Iglc3,,,,,,,,
0.001897277,0.496529384,0.222,0.045,9,Wdr18,,,,,,,,
0.009867789,0.495721932,0.444,0.168,9,Gm2a,,,,,,,,
0.000198422,0.473651922,1,0.74,9,H3f3b,,,,,,,,
0.004391307,0.409734285,0.167,0.037,9,Cnot6l,,,,,,,,
3.83E-32,3.727479867,0.9,0.117,10,Hba-a1,,Erythroblast,,,,,,
1.26E-21,3.223617165,1,0.044,10,Car2,,,,,,,,
2.08E-21,3.221493028,0.6,0.102,10,Hbb-bs,,,,,,,,
5.13E-18,2.96836292,0.7,0.059,10,Hbb-bt,,,,,,,,
8.93E-17,2.872644384,0.9,0.073,10,Car1,,,,,,,,
8.63E-13,2.80922134,0.6,0.03,10,Hba-a2,,,,,,,,
7.64E-24,2.399482179,0.9,0.003,10,Klf1,,,,,,,,
5.19E-16,2.200160087,1,0.03,10,Hmbs,,,,,,,,
7.55E-11,2.140899945,1,0.133,10,Prdx2,,,,,,,,
3.03E-08,2.101679833,0.7,0.036,10,Mt1,,,,,,,,
1.21E-15,2.086482632,0.9,0.017,10,Fam132a,,,,,,,,
3.16E-10,2.0081433,0.9,0.164,10,Atpif1,,,,,,,,
4.53E-10,1.953114808,0.8,0.034,10,Ube2c,,,,,,,,
1.30E-16,1.925134303,0.8,0.004,10,Rhd,,,,,,,,
2.93E-09,1.915407349,1,0.144,10,Blvrb,,,,,,,,
2.42E-13,1.859732469,0.8,0.042,10,Birc5,,,,,,,,
2.04E-12,1.780039507,0.7,0.009,10,Ctse,,,,,,,,
7.03E-11,1.76829589,1,0.233,10,Tuba1b,,,,,,,,
4.43E-13,1.739840104,0.6,0.002,10,Gypa,,,,,,,,
2.91E-16,1.733164597,0.8,0.006,10,Asns,,,,,,,,
1.33E-10,1.658137121,1,0.093,10,Stmn1,,,,,,,,
5.83E-11,1.64378621,0.5,0.002,10,Cldn13,,,,,,,,
8.84E-18,1.634896798,0.8,0.012,10,Aqp1,,,,,,,,
1.57E-11,1.631864964,0.7,0.055,10,Eif4ebp1,,,,,,,,
1.02E-07,1.615149797,0.4,0.002,10,Parvb,,,,,,,,
1.83E-07,1.594483888,0.6,0.02,10,Ccnb2,,,,,,,,
1.64E-14,1.581048465,0.7,0.003,10,Sphk1,,,,,,,,
1.91E-12,1.575310223,0.6,0.007,10,Mt2,,,,,,,,
1.20E-05,1.573213546,0.8,0.132,10,Tmem14c,,,,,,,,
3.57E-06,1.566915855,0.6,0.034,10,Kpna2,,,,,,,,
1.48E-08,1.564445439,1,0.26,10,H2afz,,,,,,,,
3.31E-11,1.52394373,0.6,0.048,10,Immt,,,,,,,,
1.77E-13,1.514498879,0.7,0.01,10,Mns1,,,,,,,,
