p_val,avg_logFC,pct.1,pct.2,cluster,gene,,celltyppe
1.74E-19,0.549752648,0.184,0.076,7,Trim28,,
4.62E-16,0.549176832,0.18,0.082,7,Rbbp7,,
9.78E-18,0.539870611,0.28,0.148,7,Srsf11,,
3.78E-14,0.538635505,0.248,0.139,7,Rps16-ps2,,
1.99E-34,0.536036012,0.649,0.406,7,Rps29,,
3.26E-22,0.535593493,0.423,0.252,7,Gm10736,,
3.28E-13,0.535511715,0.21,0.111,7,Rbbp4,,
6.94E-16,0.53508355,0.184,0.084,7,Paip2,,
2.54E-16,0.532691653,0.182,0.082,7,Slc25a4,,
2.20E-20,0.530144737,0.28,0.139,7,Fus,,
4.02E-27,0.528865953,0.614,0.404,7,H3f3b,,
1.01E-15,0.527995923,0.273,0.151,7,Ywhae,,
5.28E-11,0.527256724,0.164,0.085,7,Gm14303,,
2.45E-13,0.526902169,0.201,0.105,7,Zfp207,,
4.79E-29,0.526808033,0.61,0.393,7,Rplp0,,
2.09E-16,0.525790933,0.24,0.123,7,Pmf1,,
2.01E-17,0.52457508,0.332,0.19,7,Hnrnpc,,
4.19E-33,0.523921473,0.652,0.41,7,Rps11,,
1.98E-13,0.523351772,0.273,0.16,7,Smc4,,
2.98E-17,0.5203675,0.164,0.068,7,Cyfip2,,
4.69E-17,0.519105907,0.226,0.11,7,Ube2a,,
4.68E-17,0.518316395,0.213,0.101,7,Asf1b,,
6.00E-26,0.518253985,0.542,0.336,7,Eef1b2,,
1.53E-21,0.518144876,0.281,0.136,7,Rpl13a,,
5.81E-14,0.517984552,0.273,0.158,7,Rbm8a,,
3.89E-18,0.517653675,0.369,0.219,7,Hnrnpk,,
2.73E-34,0.517546559,0.668,0.407,7,Rpl18a,,
1.46E-14,0.516914635,0.299,0.176,7,Hn1,,
1.13E-14,0.514367533,0.231,0.121,7,Rad21,,
1.22E-16,0.512635919,0.306,0.174,7,Snrpd2,,
2.57E-16,0.509261783,0.343,0.208,7,Nme1,,
2.88E-19,0.508656792,0.233,0.108,7,Lmnb1,,
8.62E-22,0.507212127,0.526,0.339,7,Rps8,,
7.19E-13,0.505818745,0.253,0.148,7,Pa2g4,,
9.72E-16,0.503524597,0.299,0.17,7,Ddx39b,,
1.01E-14,0.5032069,0.178,0.084,7,Hnrnpd,,
1.30E-17,0.502781971,0.36,0.215,7,Ranbp1,,
6.06E-13,0.502731176,0.178,0.09,7,Paics,,
2.08E-15,0.50235703,0.164,0.073,7,Sae1,,
2.49E-13,0.501129701,0.257,0.148,7,Trmt112,,
1.33E-23,0.499706636,0.502,0.312,7,Snrpg,,
2.84E-11,0.499686843,0.255,0.156,7,Ssrp1,,
6.40E-13,0.499540056,0.288,0.175,7,Ncl,,
2.92E-15,0.498598679,0.381,0.243,7,Rpl22l1,,
1.19E-17,0.496991271,0.336,0.194,7,Atp5g3,,
4.43E-30,0.495117208,0.729,0.542,7,H2afz,,
1.09E-33,0.494364478,0.65,0.395,7,Eef1a1,,
1.22E-30,0.493887613,0.663,0.443,7,Rpl7,,
4.31E-28,0.493788596,0.58,0.347,7,Rpl26,,
1.68E-17,0.492916839,0.393,0.241,7,Psmb1,,
8.83E-14,0.490551746,0.343,0.217,7,Mrpl18,,
1.78E-13,0.488394074,0.264,0.151,7,Srsf6,,
1.57E-18,0.488104574,0.493,0.332,7,Atp5a1,,
5.92E-21,0.4860003,0.526,0.342,7,Pabpc1,,
6.50E-15,0.484551131,0.194,0.094,7,Rbmxl1,,
2.07E-29,0.482077131,0.687,0.482,7,Rpl19,,
9.25E-13,0.482028529,0.156,0.073,7,Nsmce4a,,
3.03E-26,0.480506193,0.619,0.409,7,Rps15a,,
2.09E-20,0.479842914,0.388,0.222,7,Prdx1,,
1.98E-26,0.479278469,0.573,0.355,7,Rps6,,
1.69E-14,0.478518236,0.201,0.099,7,Nono,,
3.57E-15,0.478125933,0.271,0.148,7,Hnrnpdl,,
9.30E-30,0.477823147,0.645,0.409,7,Rpl32,,
2.42E-14,0.477411478,0.231,0.122,7,Gmnn,,
6.02E-23,0.477334082,0.594,0.394,7,Rpl4,,
1.29E-11,0.477285074,0.266,0.161,7,Cdca8,,
2.27E-13,0.476926306,0.267,0.154,7,Spc24,,
2.54E-24,0.476862267,0.636,0.431,7,Rpsa,,
1.40E-25,0.476785644,0.607,0.406,7,Rplp2,,
1.92E-10,0.475804705,0.24,0.145,7,Ndufa12,,
7.67E-13,0.474631237,0.219,0.117,7,Nsmce1,,
1.90E-20,0.472110853,0.486,0.309,7,Rpl29,,
4.89E-24,0.471631146,0.566,0.361,7,Rps24,,
1.17E-14,0.471397757,0.273,0.152,7,Lsm4,,
9.08E-12,0.47117209,0.182,0.094,7,Emg1,,
1.33E-10,0.469594868,0.189,0.104,7,Gm10076,,
1.24E-20,0.468810981,0.51,0.321,7,Rps5,,
1.52E-09,0.468480642,0.212,0.127,7,Gm2000,,
4.77E-12,0.4684159,0.269,0.162,7,Eif3m,,
4.95E-05,0.467952873,0.163,0.111,7,Gm8797,,
2.56E-13,0.467856833,0.4,0.264,7,Arl6ip1,,
1.63E-19,0.466570387,0.479,0.308,7,Ybx1,,
3.51E-11,0.466257648,0.17,0.088,7,Exosc8,,
1.38E-12,0.46623287,0.224,0.123,7,Rbm25,,
3.80E-26,0.466191218,0.612,0.394,7,Rpl11,,
3.42E-14,0.46601744,0.241,0.13,7,Tsn,,
1.90E-10,0.463355931,0.185,0.102,7,Lig1,,
5.45E-16,0.461536593,0.421,0.271,7,Psma6,,
7.88E-12,0.46120349,0.308,0.195,7,Eif4g2,,
5.66E-12,0.460887874,0.267,0.157,7,Ifi27l2a,,
5.10E-19,0.458243341,0.469,0.298,7,Hsp90ab1,,
1.47E-23,0.456141654,0.61,0.4,7,Rplp1,,
5.36E-21,0.456109025,0.544,0.349,7,Rps2,,
2.77E-22,0.455868515,0.566,0.379,7,mt-Nd2,,
1.70E-10,0.455078803,0.173,0.093,7,Cdk1,,
2.16E-17,0.453511733,0.463,0.305,7,Srsf2,,
7.03E-10,0.450095472,0.171,0.093,7,Mki67,,
1.41E-11,0.448342802,0.168,0.085,7,Tacc3,,
1.14E-12,0.448249515,0.33,0.21,7,Hsp90aa1,,
3.73E-19,0.447832401,0.503,0.323,7,Rpl3,,
2.54E-27,0.447429939,0.696,0.477,7,Rpl23a,,
8.22E-22,0.447232666,0.586,0.395,7,Rpl36a,,
1.55E-08,0.447078564,0.154,0.086,7,Ccdc34,,
5.61E-18,0.44704239,0.488,0.325,7,Rpl27,,
5.21E-18,0.446716317,0.483,0.312,7,Rpl22,,
2.43E-11,0.444323006,0.182,0.096,7,Mcm2,,
7.97E-17,0.443698329,0.509,0.351,7,Tubb4b,,
8.07E-10,0.443464081,0.161,0.086,7,Pin1,,
2.38E-20,0.443149068,0.542,0.359,7,Eef2,,
3.45E-11,0.442205188,0.164,0.083,7,Dcun1d5,,
6.73E-11,0.44202429,0.205,0.114,7,Psmd13,,
4.01E-11,0.441844824,0.199,0.109,7,Cct2,,
8.98E-21,0.44128874,0.563,0.368,7,Rps4x,,
5.92E-21,0.440999107,0.591,0.414,7,Rps14,,
3.88E-12,0.439782018,0.164,0.081,7,mt-Nd3,,
6.89E-12,0.438981463,0.178,0.091,7,Tmpo,,
2.38E-26,0.438951746,0.687,0.488,7,Rpl6,,
9.40E-16,0.435483321,0.428,0.28,7,Snrpb,,
1.76E-21,0.435019397,0.551,0.357,7,Rpl36,,
8.02E-10,0.433989241,0.175,0.096,7,Rpa2,,
2.59E-09,0.43281267,0.173,0.096,7,Tceal9,,
1.16E-09,0.428728008,0.161,0.086,7,Srrt,,
7.89E-10,0.428504761,0.199,0.115,7,Psmc4,,
4.78E-10,0.428221692,0.269,0.17,7,Ndufs8,,
8.09E-18,0.427897573,0.505,0.337,7,Serbp1,,
3.27E-15,0.427262256,0.271,0.147,7,Phf5a,,
2.47E-08,0.427092168,0.198,0.12,7,Tcp1,,
4.11E-11,0.4270795,0.219,0.124,7,Dctpp1,,
1.78E-09,0.426573138,0.159,0.085,7,Cmc2,,
1.20E-13,0.425985678,0.21,0.108,7,2700060E02Rik,,
3.10E-23,0.425698118,0.659,0.463,7,Rps21,,
4.88E-12,0.425690515,0.323,0.206,7,Uba52,,
1.06E-07,0.42560531,0.171,0.103,7,Xist,,
1.13E-12,0.425064105,0.353,0.233,7,Banf1,,
1.17E-13,0.424218146,0.276,0.157,7,Hnrnpm,,
2.06E-11,0.421393682,0.278,0.171,7,Cox7a2l,,
4.86E-16,0.419013854,0.458,0.302,7,Snrpd3,,
7.09E-17,0.418305079,0.381,0.227,7,Raly,,
4.26E-13,0.418233957,0.273,0.156,7,Mcm7,,
1.23E-10,0.41784439,0.234,0.139,7,Mrpl42,,
5.75E-09,0.417452797,0.177,0.101,7,Rnf187,,
8.05E-12,0.416696901,0.177,0.089,7,Ikzf1,,
4.83E-11,0.415549504,0.219,0.124,7,Lsm2,,
8.83E-12,0.415212671,0.164,0.082,7,Gm8186,,
1.25E-17,0.414563387,0.5,0.328,7,Rps10,,
1.04E-06,0.414138907,0.21,0.139,7,Gm1821,,
7.38E-12,0.41356416,0.166,0.082,7,Bzw1,,
2.86E-12,0.41349357,0.245,0.138,7,Nap1l1,,
1.22E-12,0.413202975,0.257,0.147,7,Snrpf,,
2.83E-18,0.411641403,0.635,0.463,7,Rpl28,,
2.83E-13,0.411599229,0.205,0.105,7,Ube2d2a,,
5.44E-11,0.410514187,0.313,0.205,7,Lsm6,,
2.25E-19,0.409841588,0.552,0.374,7,Rps3,,
2.59E-10,0.408493404,0.269,0.169,7,Eif4h,,
8.23E-22,0.408022705,0.668,0.475,7,mt-Nd4,,
6.24E-09,0.404287694,0.189,0.111,7,Glrx3,,
2.89E-14,0.403248874,0.427,0.285,7,Atp5k,,
3.37E-07,0.402750994,0.171,0.105,7,Eif3i,,
1.87E-12,0.401577849,0.297,0.181,7,Psmb2,,
3.10E-10,0.400829901,0.285,0.183,7,Hspe1,,
5.64E-20,0.40059305,0.558,0.37,7,Rpl27a,,
4.36E-09,0.399739224,0.198,0.117,7,Eif3e,,
9.26E-11,0.399105818,0.381,0.265,7,Eif2s2,,
9.46E-09,0.399087712,0.178,0.103,7,Mrpl34,,
4.77E-11,0.39778329,0.26,0.157,7,Fkbp3,,
7.78E-11,0.397469661,0.26,0.159,7,Idh3g,,
4.22E-08,0.394708135,0.196,0.119,7,Nfkbia,,
3.60E-19,0.393542875,0.626,0.455,7,Ddx5,,
3.12E-14,0.39347918,0.157,0.07,7,Snx5,,
3.19E-08,0.39195448,0.152,0.085,7,Ndufab1,,
2.84E-09,0.390965525,0.206,0.123,7,Pdcd5,,
3.80E-08,0.390308008,0.229,0.147,7,Rpl24,,
2.19E-12,0.389974036,0.537,0.409,7,Ubb,,
4.65E-15,0.389354925,0.483,0.325,7,Rpl18,,
1.17E-14,0.389253551,0.535,0.379,7,Ndufa4,,
2.22E-08,0.389131948,0.231,0.147,7,Phb2,,
1.72E-11,0.389049485,0.367,0.246,7,Clta,,
1.71E-09,0.388636959,0.201,0.117,7,2410006H16Rik,,
4.01E-08,0.387657898,0.161,0.092,7,Rrp1,,
7.43E-21,0.3873437,0.615,0.415,7,Rpl8,,
4.81E-08,0.385895374,0.281,0.191,7,Rp9,,
1.97E-20,0.383826736,0.624,0.434,7,Rps18,,
6.80E-19,0.38363404,0.586,0.401,7,Rpl15,,
1.60E-14,0.382867398,0.577,0.43,7,Rps9,,
6.82E-07,0.381647287,0.175,0.108,7,Ssb,,
2.48E-11,0.381491949,0.332,0.215,7,Eif3h,,
2.63E-08,0.380996819,0.22,0.138,7,Polr2j,,
2.42E-11,0.380492111,0.355,0.233,7,Ssna1,,
9.33E-14,0.380097686,0.458,0.304,7,Rps12,,
7.25E-16,0.379758136,0.631,0.473,7,Tpt1,,
4.89E-06,0.37974331,0.171,0.111,7,Sdha,,
1.66E-13,0.378660782,0.163,0.074,7,Marcksl1,,
2.34E-07,0.375160818,0.157,0.092,7,Mrps12,,
7.55E-09,0.374778134,0.252,0.162,7,Naa38,,
5.96E-13,0.374534999,0.441,0.302,7,Rps23,,
6.60E-09,0.374343421,0.198,0.117,7,Snrpc,,
2.93E-07,0.372131413,0.189,0.117,7,Sod1,,
4.39E-10,0.370704082,0.203,0.115,7,Gltscr2,,
1.47E-08,0.369523042,0.159,0.088,7,Mob4,,
2.90E-07,0.368874532,0.163,0.097,7,Polr2m,,
5.73E-19,0.366190026,0.689,0.511,7,Rpl34,,
1.11E-12,0.364527305,0.4,0.266,7,Uqcrq,,
2.29E-20,0.364299058,0.243,0.109,7,H2-Ab1,,
1.11E-09,0.364040175,0.351,0.244,7,Psmb6,,
1.79E-06,0.363407003,0.156,0.095,7,Mrpl13,,
1.83E-14,0.361642502,0.54,0.377,7,Rps17,,
4.29E-16,0.360236613,0.598,0.433,7,Rpl35a,,
9.63E-08,0.359913741,0.185,0.112,7,Trappc1,,
1.01E-08,0.359666201,0.159,0.088,7,Luc7l2,,
7.41E-10,0.358891608,0.301,0.197,7,Rpl7a,,
1.65E-07,0.358362639,0.18,0.109,7,Eif1ax,,
2.80E-15,0.35732857,0.57,0.405,7,Rpl14,,
4.11E-08,0.354508107,0.164,0.094,7,Rtf1,,
9.00E-08,0.354476111,0.229,0.148,7,Anapc5,,
7.53E-09,0.352759793,0.175,0.099,7,Dnaja1,,
7.19E-09,0.352472468,0.178,0.101,7,Cct3,,
5.08E-08,0.352321404,0.192,0.117,7,Snrpa1,,
5.67E-18,0.351203847,0.603,0.427,7,Rpl38,,
5.34E-09,0.351114291,0.271,0.175,7,mt-Nd5,,
2.39E-07,0.34930734,0.154,0.09,7,Psmd11,,
4.65E-08,0.349298559,0.191,0.114,7,Rbm3,,
8.40E-07,0.349081116,0.182,0.115,7,C1qbp,,
8.11E-09,0.348989524,0.28,0.184,7,Mapre1,,
1.98E-09,0.347862848,0.227,0.137,7,Eef1d,,
1.62E-12,0.347129645,0.507,0.362,7,Rpl5,,
6.40E-12,0.346798457,0.428,0.292,7,Rpl23,,
6.44E-08,0.344658925,0.292,0.203,7,Nhp2,,
5.61E-10,0.344027377,0.304,0.196,7,Srp14,,
3.40E-07,0.344014413,0.253,0.172,7,Cct7,,
5.08E-06,0.342191302,0.234,0.164,7,Siva1,,
2.13E-11,0.340915153,0.39,0.259,7,Eef1g,,
1.50E-12,0.339767413,0.488,0.341,7,Uqcrh,,
1.68E-12,0.339305235,0.535,0.388,7,Rpl10a,,
7.51E-08,0.338783371,0.154,0.087,7,Tcf25,,
5.83E-08,0.338650532,0.358,0.262,7,Eif3f,,
4.76E-07,0.338410026,0.187,0.117,7,Cct6a,,
1.76E-08,0.337916713,0.318,0.219,7,Ndufb6,,
2.27E-06,0.337837424,0.206,0.137,7,Gm9843,,
3.78E-09,0.337674506,0.201,0.118,7,Dtymk,,
7.70E-11,0.336605434,0.476,0.343,7,Elob,,
1.09E-13,0.335729877,0.201,0.099,7,Mrpl52,,
2.31E-09,0.335354909,0.253,0.157,7,Dok3,,
1.77E-12,0.333008931,0.545,0.4,7,Hspa8,,
4.08E-18,0.332525572,0.712,0.535,7,Rpl30,,
2.43E-05,0.332435657,0.161,0.106,7,Psmd7,,
3.25E-07,0.330598775,0.164,0.098,7,Thoc7,,
5.51E-15,0.330532022,0.715,0.559,7,Calm1,,
3.73E-07,0.330331107,0.18,0.11,7,Snrpb2,,
1.29E-12,0.32982188,0.591,0.447,7,Cox8a,,
4.03E-07,0.329589581,0.224,0.147,7,Sumo3,,
4.80E-06,0.328828448,0.166,0.105,7,Gtf2h5,,
4.48E-07,0.327034027,0.217,0.141,7,Hdgf,,
4.80E-09,0.325287455,0.161,0.087,7,Gm15536,,
7.98E-08,0.325238712,0.281,0.19,7,Ywhah,,
1.42E-08,0.325132694,0.264,0.171,7,Hjurp,,
5.38E-11,0.324875515,0.456,0.327,7,Gnas,,
4.15E-06,0.324819952,0.203,0.136,7,Mcm5,,
3.21E-10,0.324718023,0.404,0.281,7,Rbx1,,
1.89E-07,0.324343216,0.287,0.199,7,Ndufc1,,
1.07E-06,0.323734483,0.212,0.139,7,Sdhb,,
6.08E-12,0.323609061,0.6,0.458,7,Rpl37,,
3.71E-08,0.321990854,0.156,0.087,7,Hprt,,
1.19E-09,0.321905795,0.252,0.154,7,Mcm6,,
9.28E-07,0.321767593,0.233,0.156,7,U2af1,,
6.72E-13,0.321590089,0.649,0.506,7,Rps25,,
2.94E-10,0.320935776,0.43,0.304,7,Ndufa2,,
1.17E-10,0.320474097,0.411,0.283,7,Uqcr10,,
1.31E-06,0.32040497,0.257,0.179,7,Uqcrfs1,,
2.69E-07,0.319102455,0.194,0.119,7,mt-Rnr1,,
5.23E-07,0.31818894,0.294,0.21,7,Tma7,,
8.53E-06,0.316843474,0.157,0.099,7,Ndufs2,,
3.59E-11,0.316833987,0.469,0.335,7,Atp5c1,,
2.43E-06,0.316221918,0.177,0.112,7,Mrfap1,,
6.77E-06,0.314497656,0.175,0.113,7,Ndufa10,,
9.27E-13,0.314127165,0.462,0.313,7,Rps28,,
1.85E-08,0.311877846,0.285,0.188,7,Ndufb5,,
2.26E-09,0.311448816,0.448,0.331,7,2010107E04Rik,,
9.21E-10,0.311145357,0.455,0.326,7,Minos1,,
1.88E-06,0.307715342,0.233,0.159,7,Romo1,,
2.18E-15,0.307510008,0.696,0.541,7,Rps15,,
1.21E-15,0.306819653,0.467,0.292,7,Ly6e,,
1.11E-05,0.306474723,0.171,0.112,7,Impdh2,,
3.06E-06,0.305346483,0.301,0.221,7,Calm3,,
1.82E-11,0.303940561,0.568,0.425,7,Rack1,,
1.99E-08,0.303736425,0.33,0.227,7,Pcbp2,,
9.56E-12,0.303576377,0.386,0.252,7,Gas5,,
7.33E-06,0.303460513,0.252,0.18,7,Ndufb10,,
4.51E-06,0.302690046,0.255,0.18,7,Cct8,,
2.03E-05,0.302354449,0.171,0.113,7,Maf1,,
9.90E-14,0.302290924,0.624,0.459,7,Cox6c,,
4.09E-05,0.300723499,0.196,0.137,7,1810022K09Rik,,
0.000143289,0.300003846,0.161,0.11,7,Psmd6,,
4.04E-14,0.299204148,0.645,0.491,7,Cox6a1,,
0.000103077,0.299118915,0.171,0.118,7,Cwc15,,
1.89E-08,0.297941252,0.372,0.263,7,Atp5e,,
1.59E-07,0.297456121,0.308,0.212,7,Klf2,,
1.20E-05,0.296152752,0.199,0.135,7,Psmd4,,
1.78E-09,0.294766138,0.322,0.213,7,Psmb3,,
1.00E-10,0.294365663,0.448,0.312,7,Rps7,,
2.06E-15,0.293805814,0.771,0.614,7,mt-Co1,,
3.22E-06,0.293548023,0.163,0.102,7,Fkbp4,,
1.98E-09,0.293201873,0.385,0.268,7,Anp32b,,
2.34E-08,0.291473145,0.238,0.149,7,Timm13,,
6.34E-05,0.291469643,0.171,0.117,7,Npm3,,
2.31E-06,0.291387917,0.259,0.181,7,Eif4a3,,
2.68E-10,0.291233573,0.5,0.37,7,Rpl12,,
2.11E-08,0.291043648,0.267,0.173,7,Cct5,,
1.08E-09,0.290157616,0.233,0.137,7,S100a10,,
3.25E-13,0.290021618,0.705,0.565,7,Clic1,,
1.14E-10,0.289982512,0.612,0.493,7,Cox6b1,,
5.30E-05,0.289849577,0.171,0.116,7,Cacybp,,
2.49E-12,0.289772645,0.58,0.429,7,Atp5b,,
7.09E-06,0.288722492,0.203,0.136,7,Ndufc2,,
6.69E-17,0.288180006,0.654,0.445,7,Rpl13,,
1.86E-05,0.288041134,0.18,0.12,7,Psmb5,,
9.32E-08,0.287106086,0.196,0.118,7,Grk2,,
1.47E-06,0.285945545,0.248,0.168,7,Srsf5,,
0.000232477,0.285369982,0.192,0.139,7,Dpy30,,
6.73E-10,0.283804752,0.385,0.264,7,Btf3,,
3.72E-10,0.283046351,0.608,0.488,7,Atp5j,,
1.72E-09,0.282110305,0.414,0.289,7,Slc25a3,,
2.28E-08,0.28177096,0.479,0.361,7,H2-K1,,
4.80E-05,0.279829339,0.26,0.193,7,Rbm39,,
8.30E-05,0.279057803,0.161,0.108,7,Rnaseh2b,,
0.000632996,0.278990344,0.177,0.13,7,Mrps21,,
6.29E-14,0.278957502,0.748,0.619,7,Oaz1,,
5.31E-05,0.278903856,0.161,0.107,7,Psmc2,,
2.18E-08,0.277889618,0.42,0.308,7,Dynll1,,
7.00E-09,0.276651263,0.406,0.29,7,Nedd8,,
9.60E-06,0.275898992,0.177,0.114,7,7-Sep,,
8.02E-10,0.275580235,0.558,0.424,7,Naca,,
2.21E-06,0.275506223,0.364,0.274,7,Cnbp,,
0.003625596,0.274727952,0.304,0.252,7,Rgs2,,
6.91E-06,0.274253785,0.157,0.098,7,Top1,,
5.51E-06,0.273189843,0.168,0.106,7,Lsm8,,
4.47E-05,0.272197327,0.189,0.13,7,Tomm7,,
6.28E-11,0.270600617,0.544,0.396,7,Rpl9,,
8.29E-08,0.270496376,0.572,0.474,7,Eif5a,,
0.000100751,0.270474875,0.185,0.129,7,Mtpn,,
3.84E-06,0.270389015,0.192,0.125,7,Ptbp1,,
0.000100566,0.267789817,0.154,0.102,7,Cdkn3,,
1.32E-09,0.266633149,0.57,0.441,7,Rps27a,,
1.05E-05,0.264500018,0.166,0.106,7,Puf60,,
2.74E-10,0.264161533,0.561,0.407,7,Rpl10,,
3.90E-05,0.263874994,0.285,0.211,7,Uqcr11,,
3.74E-07,0.263594871,0.271,0.184,7,Cycs,,
1.44E-05,0.262961596,0.166,0.107,7,Commd4,,
0.000505377,0.262680726,0.203,0.151,7,Cox20,,
3.47E-08,0.261621521,0.437,0.32,7,Swi5,,
9.99E-08,0.261009601,0.392,0.285,7,Serp1,,
2.24E-11,0.260354706,0.621,0.464,7,Rpl17,,
1.70E-09,0.258107696,0.462,0.339,7,Atp5j2,,
1.70E-06,0.25779761,0.271,0.184,7,Ypel3,,
7.04E-10,0.257463597,0.587,0.462,7,Chchd2,,
2.65E-05,0.257327369,0.283,0.209,7,Gdi2,,
1.26E-10,0.256835859,0.615,0.478,7,Rpl35,,
2.79E-09,0.256819549,0.603,0.481,7,Cox5a,,
1.19E-05,0.256511185,0.22,0.151,7,2310036O22Rik,,
1.16E-05,0.256418596,0.252,0.178,7,Mrps14,,
0.000445317,0.256190251,0.199,0.147,7,Mrpl57,,
0.000214031,0.254348133,0.18,0.128,7,Sfxn1,,
5.49E-06,0.253175443,0.196,0.128,7,Srp19,,
0.000111044,0.252763008,0.154,0.103,7,Mrpl28,,
6.51E-07,0.252611534,0.262,0.176,7,Lamtor5,,
1.30E-143,1.341270408,0.233,0.021,8,Cd34,,Hematopoietic stem progenitor cell
1.02E-104,1.223445774,0.578,0.185,8,H2afy,,
2.36E-111,1.14225064,0.62,0.202,8,Mif,,
1.46E-92,1.141565567,0.195,0.024,8,Adgrg1,,
5.07E-108,1.097009552,0.68,0.249,8,Npm1,,
2.04E-89,1.082676355,0.243,0.039,8,Tmem176b,,
2.51E-64,1.068719619,0.283,0.07,8,Cdk6,,
4.16E-133,1.054883203,0.9,0.433,8,Rpl13,,
1.14E-96,1.047781551,0.728,0.312,8,Rpl3,,
2.24E-115,1.04033388,0.838,0.4,8,Rpl18a,,
5.34E-84,1.036505676,0.615,0.241,8,Gas5,,
2.44E-70,1.002100626,0.597,0.254,8,Plac8,,
5.28E-95,1.000153297,0.728,0.31,8,Rps5,,
2.95E-107,0.987105804,0.838,0.401,8,Rps3a1,,
9.95E-101,0.975197363,0.807,0.393,8,Rpl14,,
1.04E-81,0.964253791,0.728,0.354,8,Rps24,,
2.29E-96,0.95622456,0.8,0.386,8,Rpl11,,
7.86E-102,0.949962122,0.83,0.401,8,Rpl32,,
2.37E-107,0.941002852,0.854,0.397,8,Rps26,,
8.47E-79,0.936551974,0.703,0.314,8,Rpl18,,
1.52E-48,0.930547225,0.214,0.052,8,Ccnd2,,
3.06E-52,0.922632454,0.241,0.061,8,Apex1,,
5.46E-74,0.911370695,0.609,0.248,8,Eef1g,,
9.02E-89,0.908636921,0.792,0.385,8,Rps19,,
1.76E-80,0.906093125,0.746,0.365,8,Rps3,,
1.63E-51,0.902182873,0.306,0.093,8,Lmo2,,
6.07E-57,0.901811747,0.468,0.181,8,Cdk4,,
1.62E-79,0.89394369,0.748,0.367,8,Rps17,,
4.45E-88,0.893345549,0.757,0.339,8,Rps2,,
1.65E-57,0.892079357,0.383,0.127,8,Pebp1,,
1.22E-74,0.886498284,0.703,0.331,8,Rps8,,
7.39E-66,0.881894159,0.688,0.344,8,Rpl26,,
4.90E-61,0.881436731,0.356,0.106,8,C1qbp,,
6.71E-84,0.877793009,0.792,0.385,8,Rplp0,,
6.55E-85,0.875132353,0.805,0.401,8,Rps15a,,
1.22E-71,0.871997961,0.723,0.35,8,Rpl36,,
4.23E-70,0.868558704,0.68,0.315,8,Rps13,,
5.60E-73,0.867747696,0.674,0.301,8,Rps7,,
2.45E-63,0.867743834,0.638,0.295,8,Rps12,,
4.92E-52,0.860561194,0.237,0.059,8,Phgdh,,
1.91E-48,0.859445302,0.266,0.076,8,Zfas1,,
7.84E-61,0.858541458,0.638,0.301,8,Rpl21,,
1.48E-43,0.857193296,0.193,0.047,8,Dapp1,,
9.17E-56,0.853696452,0.403,0.14,8,Pa2g4,,
3.70E-79,0.853014688,0.769,0.386,8,Rpl4,,
1.64E-65,0.844376491,0.665,0.305,8,Rps20,,
9.60E-77,0.840794999,0.8,0.419,8,Rps9,,
1.13E-48,0.837584029,0.347,0.118,8,Dctpp1,,
2.31E-80,0.831163844,0.794,0.404,8,Rps14,,
3.40E-63,0.83041914,0.636,0.29,8,Hsp90ab1,,
1.67E-74,0.828864181,0.744,0.358,8,Rpl12,,
1.79E-77,0.826962847,0.782,0.392,8,Rplp1,,
3.79E-33,0.826170473,0.241,0.083,8,Nop58,,
2.94E-43,0.822651763,0.291,0.095,8,Cct3,,
5.67E-80,0.817827487,0.807,0.424,8,Rpsa,,
1.23E-76,0.816350051,0.788,0.405,8,Rps11,,
2.67E-64,0.815185353,0.686,0.33,8,Eef1b2,,
9.69E-69,0.812897682,0.726,0.361,8,Rps4x,,
3.49E-47,0.810073162,0.256,0.072,8,Srm,,
2.17E-69,0.809393492,0.759,0.398,8,Rpl10,,
2.86E-38,0.80839687,0.301,0.108,8,Igfbp4,,
2.22E-42,0.803618566,0.187,0.045,8,Bzw2,,
1.77E-44,0.800580933,0.418,0.169,8,Ncl,,
4.22E-44,0.800327704,0.293,0.095,8,Fkbp4,,
1.95E-55,0.788573054,0.615,0.292,8,Rps16,,
1.26E-47,0.787650286,0.304,0.094,8,Hmgn1,,
1.21E-35,0.782904142,0.362,0.152,8,Fkbp3,,
1.73E-59,0.777207806,0.64,0.292,8,Rps23,,
2.29E-41,0.771851351,0.42,0.176,8,Hspe1,,
1.44E-47,0.768144392,0.462,0.19,8,Nop10,,
7.52E-40,0.767314436,0.387,0.157,8,Ramp1,,
7.29E-39,0.760384322,0.457,0.213,8,Calr,,
4.51E-46,0.760102227,0.593,0.301,8,Slc25a5,,
2.16E-46,0.746688962,0.58,0.285,8,Rpl23,,
2.25E-50,0.746505463,0.572,0.258,8,Psmb8,,
4.96E-40,0.740700621,0.27,0.087,8,Idh2,,
2.26E-55,0.738814477,0.69,0.351,8,Rps6,,
7.12E-40,0.738439977,0.453,0.203,8,Nme1,,
1.64E-60,0.737733428,0.778,0.431,8,Rps27a,,
1.26E-63,0.735626263,0.782,0.436,8,Rpl41,,
1.34E-58,0.733856331,0.738,0.394,8,Rpl15,,
5.57E-62,0.733684894,0.751,0.387,8,Rpl36a,,
3.34E-35,0.732218554,0.241,0.079,8,Set,,
3.42E-31,0.717844455,0.235,0.08,8,Slc25a4,,
3.40E-32,0.711653322,0.281,0.106,8,Impdh2,,
